Plot,Repeat,A_sat,gs_sat,ci_sat,iWUE_sat
1001,1,9.108911767,0.076746821,194.8900027,118.6878054
1001,3,4.083137416,0.046353107,244.7846592,88.08767486
1002,1,16.00759882,0.142665144,205.9607242,112.2039929
1002,2,2.348056876,0.044575256,301.635262,52.67624041
1002,3,14.01031511,0.144872774,228.6938029,96.70771634
1003,1,28.2450709,0.372371651,264.2385043,75.85182935
1003,2,27.56507309,0.309842376,241.5147662,88.96482609
1003,3,30.47003857,0.315511203,230.1159876,96.57355522
1004,1,25.52208776,0.261291003,223.302457,97.67687179
1004,2,22.67326768,0.210312438,208.1003964,107.8075453
1004,3,26.22844291,0.287603662,235.7501108,91.1964845
1005,1,14.19804275,0.156193631,235.4832176,90.90026685
1005,2,10.56756658,0.130157835,256.7638534,81.19039932
1005,3,10.11334563,0.075024814,167.5169438,134.8000092
1006,1,26.04165712,0.301316369,246.666018,86.42629417
1006,2,10.03963141,0.105157084,235.875033,95.4727068
1006,3,14.88232247,0.095744661,136.1261663,155.4376229
1007,1,10.48667072,0.099963934,219.8867493,104.9045419
1007,2,14.19802483,0.176992759,257.8005867,80.21811134
1007,3,18.19200636,0.186515532,229.3155883,97.53614714
1008,1,12.97172552,0.146801349,240.1778964,88.3624406
1008,2,4.057400576,0.074302532,302.6220745,54.60649111
1009,1,23.70037743,0.299641608,257.6218758,79.09574915
1009,2,19.26092093,0.178848834,210.8999088,107.6938582
1009,3,22.50830056,0.232879963,226.5826482,96.65194144
1010,1,20.33060885,0.10389847,72.10581445,195.6776544
1010,2,18.51497207,0.150524339,189.2320887,123.0031783
1010,3,11.38420675,0.166316584,277.8669234,68.44901735
1011,1,8.15632663,0.108920454,262.6893085,74.8833332
1011,2,17.27085239,0.215584039,253.9600917,80.1119252
1012,1,0.301155195,0.002935802,127.8260532,102.5802053
1012,2,21.09636587,0.228547254,232.8912223,92.30636331
1013,1,34.71551647,0.949693927,324.7838849,36.5544261
1013,2,30.46943049,0.432199636,267.4243174,70.49851037
1013,3,21.84016788,0.228670764,226.7429113,95.50922686
1014,1,16.17820335,0.174831305,238.0897724,92.53607843
1014,2,17.1571079,0.185929326,234.3613006,92.27757825
1014,3,20.87204442,0.246937417,248.2695949,84.52362019
1015,1,25.49078652,0.231834808,206.7245577,109.9523695
1015,2,30.09743727,0.364897198,249.9006114,82.4819633
1015,3,37.5571895,0.457920218,247.172025,82.01688418
1016,1,14.5384692,0.201770936,273.933027,72.05432787
1016,2,26.69476916,0.340820707,255.7945935,78.32496268
1017,1,23.35018734,0.190694725,183.7579711,122.4479981
1017,2,18.82458564,0.187859273,221.0955444,100.2057833
1017,3,14.73234704,0.18952818,212.4925771,77.73169688
1018,1,30.87029266,0.366828796,243.4601628,84.15449662
1018,2,35.21034733,0.275356581,175.0073274,127.8718205
1018,3,20.44027688,0.30097765,276.0110855,67.91293934
1019,1,22.77657401,0.211406205,205.4250429,107.7384367
1019,2,14.51371428,0.15222396,230.1455314,95.34447971
1020,1,19.92485454,0.180468973,205.8807654,110.4059842
1020,2,27.46305252,0.324693945,246.9777512,84.58135104
1020,3,15.22706255,0.080100128,82.1332712,190.1003512
1021,1,23.79701517,0.200023588,190.1167688,118.9710441
1021,2,25.15092237,0.22950324,203.5492886,109.5885284
1021,3,26.74325025,0.220998203,183.0809815,121.0111662
1022,1,15.6765983,0.137798435,204.1834992,113.7647046
1022,2,20.35436823,0.211888359,229.2418616,96.06175801
1022,3,13.50699494,0.138597669,226.995508,97.45470508
1023,1,15.02614889,0.135542007,207.746314,110.8597199
1023,2,15.87048971,0.180606592,245.2528065,87.87325839
1023,3,8.139999539,0.135084075,290.9664932,60.25876504
1024,1,24.15484072,0.22391859,206.9783946,107.8733154
1024,3,21.45494749,0.273529154,255.3946291,78.4375163
1025,1,3.251717321,0.040652314,255.9290842,79.98849191
1025,2,5.065124308,0.065371754,262.7078415,77.48184844
1026,1,22.25400149,0.278128052,255.8232453,80.01350924
1026,2,34.98270574,0.415223441,240.6284173,84.25031514
1026,3,19.46782589,0.215813625,238.7543378,90.20665828
1027,1,20.33552066,0.204291604,221.7683183,99.5416369
1027,2,22.11732089,0.583099387,325.6062104,37.93061936
1027,3,27.36687172,0.399698141,270.0535673,68.4688491
1028,1,4.843321318,0.027900077,111.923456,173.5952661
1028,2,0.154395195,0.02134118,371.5417237,7.234613916
1028,3,22.40909926,0.239226798,230.9456187,93.67303085
1029,1,24.53508552,0.353811932,266.7698122,69.34499179
1029,3,22.35725673,0.25711933,239.0518066,86.95284313
1030,2,27.49991445,0.300378538,230.2142658,91.55086318
1030,3,8.380392302,0.052851837,133.1580476,158.5638792
1031,1,17.23565469,0.134357022,172.1245386,128.2824999
1031,3,22.51706055,0.219606846,217.1948535,102.533509
1032,1,21.39285437,0.24153846,245.3402218,88.56914298
1032,2,30.39794096,0.395692067,258.8633993,76.82221487
1032,3,20.2680847,0.166790525,190.3467037,121.5182019
1034,1,15.63329124,0.140697974,201.1800077,111.1124119
1034,2,15.37279978,0.177351842,244.9641313,86.67967382
1034,3,24.30853249,0.295990491,248.668694,82.12605878
1035,2,31.50012205,0.469672238,269.7871151,67.06830739
1035,3,33.67469595,0.467648002,261.068524,72.00863855
1036,1,10.6588308,0.088669572,192.6552419,120.2084383
1036,2,15.68724427,0.122828233,181.8314658,127.7169253
1036,3,14.11132821,0.117655217,193.8960319,119.937973
1037,1,24.48275314,0.276178354,195.6165003,88.64834173
1037,2,19.54321287,0.174994197,202.4192346,111.6792054
1037,3,9.831764629,0.066215762,149.0524213,148.4807295
1038,2,22.40740712,0.210614706,211.9647798,106.3905151
1038,3,8.626048488,0.056069731,140.8322854,153.845012
1039,1,24.24093795,0.341519644,264.719898,70.97963003
1039,2,16.54077586,0.15937659,213.0878678,103.7842251
1040,1,23.93150334,0.222646642,210.0282746,107.486478
1040,2,9.726790189,0.063723946,140.9152696,152.6394843
1040,3,11.25600183,0.112343041,225.6301698,100.1931382
1041,1,18.61779288,0.170778496,208.0945153,109.0171965
1041,3,23.49972072,0.288402146,252.1302459,81.48247521
1042,1,32.38005134,0.38799593,247.7181919,83.4546159
1042,3,29.27909158,0.443506077,277.4567745,66.01734017
1043,1,10.72746402,0.084456059,186.2515778,127.0182878
1043,3,36.88075913,0.431760847,239.1068942,85.4194154
1044,1,24.54680158,0.284358576,241.714869,86.32340872
1044,2,0.70436346,0.020536377,328.4379836,34.29833095
1044,3,17.28135654,0.177995055,226.7037989,97.08896994
1045,1,25.34809487,0.29802183,241.6825937,85.05449038
1045,2,23.50539807,0.205687373,197.4521203,114.2773023
1045,3,21.45248805,0.173085292,182.7760561,123.9417156
1046,1,21.9517814,0.274761956,257.5069797,79.89381692
1046,2,14.75426227,0.106285268,162.3252965,138.817567
1046,3,23.27364945,0.335991703,274.2922014,69.2685243
1047,1,27.2852693,0.733911533,325.7179965,37.17787235
1047,2,22.05617796,0.242311086,200.027327,91.0242216
1047,3,20.42654651,0.199284265,212.0121141,102.4995448
1048,1,22.59380509,0.268228403,249.207913,84.23345477
1048,2,17.18921799,0.146575134,199.8602121,117.2724015
1048,3,19.39841861,0.295263167,280.6331183,65.69874201
1049,1,28.28270419,0.384122463,261.282758,73.62939404
1049,2,28.35534014,0.356429738,249.9153238,79.55380015
1049,3,26.96732743,0.358559465,258.4709332,75.21019541
1050,1,24.71124533,0.291138135,244.7207385,84.87807809
1050,2,27.1942033,0.37735982,265.279475,72.06438488
1052,1,25.67011382,0.290871257,238.3292332,88.25249391
1052,2,4.209815379,0.031514801,176.1427677,133.5821663
1052,3,21.60720072,0.204571505,213.5167651,105.6217516
1053,1,17.276829,0.153204949,197.6625655,112.7693926
1053,2,17.29333742,0.151735003,203.0924636,113.9706531
1054,2,22.39503215,0.251875594,236.8844365,88.91306945
1055,1,10.45897573,0.188907619,295.9902966,55.365558
1055,3,19.57861529,0.231371717,245.1844112,84.61974326
1056,2,33.25807359,0.306590719,202.0795699,108.4771051
1056,3,26.5561948,0.257633234,212.294045,103.0775199
1057,1,20.7025804,0.187629859,206.3828922,110.3373443
1057,3,26.76773249,0.318986163,245.9255779,83.91502698
1058,2,32.51943659,0.314462966,215.0633077,103.4126117
1058,3,15.11750997,0.118541566,181.3117985,127.5291901
1059,1,21.48590533,0.399722237,298.9107295,53.75208924
1059,2,10.33993023,0.095403469,212.8744801,108.3810715
1059,3,21.05198838,0.251468847,246.6152632,83.71608911
1060,1,20.10067938,0.213855804,231.7845799,93.99174135
1060,2,15.32246108,0.15292526,224.5613043,100.1957498
1060,3,17.66789621,0.090310983,72.89648494,195.633971
1061,1,16.4242435,0.146157738,202.8392001,112.3734102
1061,2,24.67249605,0.239922752,213.3211285,102.8351663
1061,3,19.8076434,0.215410661,238.1324571,91.95293923
1063,1,9.912740438,0.068948311,156.3826072,143.7706064
1063,2,14.48587133,0.125148117,198.0600876,115.7498148
1063,3,26.95257019,0.279494391,227.1118043,96.43331352
1064,1,18.25925377,0.238957715,261.1897399,76.41207059
1064,2,22.31656668,0.256527306,242.0579616,86.99489729
1064,3,14.91109,0.177560614,251.5296888,83.9774634
1065,1,22.68514378,0.217777193,216.8904772,104.1667561
1065,2,15.67620065,0.109178955,156.4899467,143.5826223
1065,3,19.56983895,0.234725633,250.0787843,83.37325026
1066,1,16.02972598,0.154928892,219.0778133,103.4650526
1066,2,10.50113078,0.093291111,208.2727085,112.5630369
1066,3,20.59688308,0.23303649,243.0224456,88.38479796
1067,1,22.31196557,0.128652428,106.224446,173.428251
1067,2,29.61093451,0.26166986,200.9027487,113.1614261
1068,1,14.7823306,0.189988096,264.9864468,77.8066147
1068,2,12.38888466,0.141147583,248.0600794,87.77255956
1068,3,9.956266384,0.130173046,266.5755525,76.48485395
1069,1,11.15351057,0.047068707,10.01864963,236.9623303
1069,2,21.13153701,0.161660698,170.675051,130.7153642
1070,1,1.399422046,0.018352449,263.3029629,76.25260463
1070,3,16.22452229,0.158531403,215.4821429,102.3426402
1071,2,31.43905457,0.378045091,245.4079416,83.16218183
1072,1,13.22769842,0.136653565,230.4686402,96.79731682
1072,2,18.14150244,0.207855095,243.3271147,87.27956586
1072,3,24.62789217,0.277668931,237.184275,88.69516694
1073,1,29.89505859,0.406828092,264.1462863,73.48327022
1073,2,24.981165,0.17609788,152.8889769,141.8595444
1073,3,30.93749804,0.424525262,264.4995185,72.87551719
1074,1,20.74326732,0.229043301,238.0034806,90.56482877
1074,2,20.96917445,0.184482346,195.6753225,113.6649383
1075,2,33.455175,0.35939053,228.9137324,93.0886382
1075,3,17.58625163,0.091655442,78.62866396,191.8735129
1076,1,20.60324292,0.190891579,206.4262442,107.9316492
1076,2,18.07204701,0.193314075,234.7224014,93.48541762
1076,3,18.58073234,0.21285904,244.0894982,87.29125332
1077,1,33.48645133,0.397295599,242.0579494,84.28598612
1077,2,21.54484092,0.319504279,272.1421875,67.43208876
1077,3,22.53346932,0.23587472,225.5708734,95.53151484
1078,1,16.73353666,0.16908244,226.0967197,98.96673266
1078,2,27.98185609,0.266874754,214.4571184,104.850143
1078,3,10.31011691,0.138961873,266.7740867,74.193854
1079,1,12.90972477,0.080868286,132.8861923,159.6389072
1079,2,15.94313833,0.137756473,198.4827719,115.7342227
1079,3,21.96644226,0.154350809,158.6267306,142.3150442
1080,2,5.693546216,0.049331468,203.6788685,115.4140856
1080,3,1.325643932,0.062070768,359.5786474,21.35697635
1081,1,28.53867135,0.291973495,222.5936253,97.74404827
1081,2,29.64255993,0.330024184,237.2582663,89.8193567
1081,3,23.73668575,0.231517501,219.0463089,102.5265289
1082,1,25.05812515,0.21709277,192.5125355,115.425885
1082,2,30.49765348,0.325099515,227.1641601,93.81020909
1082,3,24.52830706,0.336474177,265.8727706,72.89803719
1083,1,11.08701202,0.093053061,189.6145649,119.1472033
1083,2,22.35561544,0.191448545,192.9350973,116.770882
1083,3,20.47476712,0.118859119,106.4928002,172.2608015
1084,1,28.27421802,0.304238366,233.3689352,92.93442621
1084,2,6.229980704,0.049626754,186.0030895,125.5367351
1084,3,20.87863126,0.215226031,228.986491,97.00792764
1086,1,6.450501664,0.054399933,198.6172011,118.575545
1086,2,17.80710851,0.131986704,169.0896619,134.9159274
1086,3,13.75848997,0.113161277,190.8769785,121.5830211
1087,1,3.984433536,0.032289118,190.7639154,123.3986506
1087,2,18.8305725,0.216481192,243.2989134,86.98479674
1087,3,26.38357579,0.316446117,244.6548038,83.37462316
1089,1,25.4760597,0.203464337,184.1711046,125.2114256
1089,2,23.58771927,0.233220682,219.7576617,101.1390544
1089,3,30.07945163,0.362001019,246.3331263,83.09217388
1090,1,25.391163,0.263968284,231.2586024,96.19020382
1090,2,22.55244989,0.279554547,255.1118595,80.67280659
1090,3,30.42929864,0.397644501,261.6104481,76.52387635
1091,2,13.94746431,0.087494004,128.7376437,159.4105155
1091,3,26.02694434,0.252817518,215.9518387,102.9475511
1093,1,11.36506946,0.082928529,165.6580488,137.0465586
1093,2,10.78987974,0.077788584,164.0437874,138.7077531
1093,3,17.00506994,0.129361248,174.3640169,131.454127
1094,1,25.58979435,0.197958346,174.8408668,129.2685801
1094,2,15.21979543,0.102018554,149.0697017,149.1865435
1094,3,24.83742779,0.218304877,198.3022148,113.7740397
1095,1,19.67446514,0.164392429,186.9859091,119.679874
1095,2,33.62106615,0.348631852,221.1637274,96.43716139
1095,3,30.14081717,0.288785846,212.2356098,104.3708257
1096,1,29.67905622,0.302313835,224.553328,98.17300033
1096,2,30.82651425,0.281109333,201.5758405,109.6602305
1096,3,30.20892524,0.358772913,241.0656256,84.20068548
1097,1,14.65953775,0.12175453,190.4605499,120.4024013
1097,2,16.36227448,0.141940326,199.1110184,115.2757286
1097,3,6.159996218,0.033456503,92.80993209,184.1195495
1098,1,15.36190834,0.118006528,176.1412331,130.1784621
1098,2,22.78104302,0.230108504,223.9122655,99.00130852
1098,3,21.88967232,0.195744135,204.2132292,111.8279855
1099,2,29.67070986,0.316149743,225.9844951,93.85017855
1099,3,25.55658349,0.234064572,204.8580367,109.1860388
1100,1,26.13433811,0.342375368,259.4124805,76.33241327
1100,2,34.1649561,0.396703542,241.0379076,86.12213522
1100,3,30.66009502,0.34066465,235.7618448,90.00081163
1101,1,5.364175608,0.054623145,228.8816172,98.20334615
1101,2,13.17651846,0.097565875,171.4540836,135.0525325
1101,3,4.93266965,0.049957158,228.4740563,98.73799488
1102,2,15.20710755,0.109773831,161.9237857,138.531264
1103,1,10.84828765,0.060480619,101.5933677,179.3680011
1103,2,4.662407705,0.055327561,249.6316743,84.26917137
1103,3,7.430396914,0.039429216,87.02129437,188.4490128
1104,1,18.97225523,0.167798802,202.4277494,113.0654989
1104,2,16.19823885,0.136298079,193.9230714,118.8442194
1104,3,17.03136861,0.125726036,168.0508093,135.4641344
1105,1,36.81002743,0.483091533,257.4993861,76.19679693
1105,2,26.48773693,0.22610205,192.8060981,117.1494772
1105,3,26.93340634,0.340498821,255.8559223,79.09985187
1106,1,23.94120368,0.209515176,200.8493631,114.269544
1106,3,19.87048946,0.182174597,209.7982225,109.073876
1107,1,16.40692198,0.220312441,262.9325638,74.47115502
1107,2,3.199799361,0.06312307,304.7937659,50.69144089
1107,3,26.71713089,0.359286159,262.7629185,74.36170374
1108,1,31.27759671,0.308308242,220.1286116,101.4491098
1108,2,29.19818953,0.295319239,223.9904044,98.86991993
1108,3,27.60167005,0.306736607,238.3760891,89.98492322
1109,1,26.70560028,0.210162471,175.5307196,127.0712135
1109,2,26.58674975,0.289527915,232.5638623,91.82793214
1109,3,19.38032642,0.21778862,240.2069307,88.98686471
1110,2,24.46427593,0.44239519,284.8888685,55.29959747
1110,3,11.81354496,0.111144375,214.7238371,106.2900838
1111,1,8.67335936,0.061880451,162.8473065,140.1631577
1111,2,21.08617244,0.131712986,132.186396,160.0918261
1111,3,32.71737897,0.350921003,235.3181015,93.23288913
1112,1,27.22543486,0.289688745,229.3157876,93.98167963
1112,2,30.58033861,0.340715521,235.5983589,89.75328884
1112,3,18.3671769,0.15981112,198.4468557,114.9305313
1113,1,15.81659471,0.190133364,250.7335471,83.18684502
1114,1,27.73219533,0.266449994,214.7465276,104.0803
1114,2,9.401857496,0.084410821,205.5879468,111.3821348
1114,3,22.40975334,0.258517187,244.5830251,86.68573868
1115,3,8.813204624,0.083946959,216.5329363,104.985395
1116,1,12.47188438,0.056956499,35.67098021,218.9721018
1116,2,19.53702957,0.237741372,252.9884349,82.17765971
1116,3,15.6634877,0.142856553,199.5510575,109.6448664
1117,1,14.86878705,0.100358384,145.4630641,148.1569004
1117,2,6.26100654,0.08357176,270.0559458,74.91772953
1117,3,16.26545565,0.199589499,253.4889182,81.49454639
1118,1,22.92743283,0.169609956,163.0535916,135.1773999
1118,2,24.99801728,0.264931807,231.6356862,94.35642176
1118,3,5.017284067,0.041671479,191.569113,120.4009108
1120,1,18.3491743,0.148218515,186.4868966,123.798125
1120,2,37.66624384,0.377225749,223.2808378,99.85067017
1121,1,22.06071737,0.183794716,191.5624557,120.0291167
1121,2,27.36370508,0.226476824,190.3692781,120.823423
1121,3,25.52444899,0.241893681,212.7369852,105.519288
1122,1,31.16659305,0.404773699,256.1497498,76.99757445
1123,1,24.57423981,0.237924333,216.0139962,103.2859461
1123,2,17.5323164,0.184297031,228.650201,95.13075895
1123,3,13.8271008,0.102976651,170.1137491,134.2741355
1124,1,9.348032519,0.067799552,166.2654221,137.8774968
1124,3,19.12368356,0.205791462,235.7532845,92.92748778
1126,1,33.39548582,0.397657035,249.4442998,83.98062369
1126,2,19.8810064,0.168237726,196.0418892,118.1721058
1126,3,18.95192025,0.177602157,213.7619786,106.7099665
1127,1,21.94237482,0.239517064,235.0082875,91.61090421
1127,3,36.44391482,0.417280836,237.1333071,87.3366607
1128,1,21.85716516,0.240325922,233.7922317,90.94801333
1128,2,12.68653219,0.131212621,232.7302895,96.68682849
1128,3,15.88439203,0.258924596,285.7717655,61.34755937
1129,1,21.56022496,0.192411647,199.215078,112.0525981
1129,3,6.536954756,0.071422019,245.0134675,91.52576212
1130,1,9.235408747,0.064085192,157.4739668,144.111431
1130,2,7.332553002,0.061587243,195.9557793,119.059607
1130,3,10.28378048,0.104029558,226.9679154,98.85440916
1131,1,23.51313519,0.208554606,201.3531606,112.7433034
1131,2,19.57038795,0.195340388,222.2161294,100.186081
1132,1,13.68239382,0.141773214,226.6947226,96.50901907
1132,2,5.628148249,0.066183019,245.4394399,85.03915861
1132,3,2.369666667,0.022518099,217.0160454,105.2338677
1133,1,25.76296058,0.227177771,199.5823179,113.4044077
1133,2,26.02414524,0.333288115,258.1139423,78.08302801
1133,3,20.41513181,0.214057229,232.2229248,95.37230717
1134,1,2.171942743,0.023929232,212.5597941,90.76525191
1134,2,19.65030318,0.181067297,211.5510268,108.5248608
1134,3,26.83733522,0.344746588,259.2645565,77.84655795
1136,1,2.230280724,0.101371185,349.4341631,22.00113094
1136,3,3.716521162,0.038042754,230.9755445,97.69327247
1137,2,11.53031553,0.109553529,214.8906383,105.2482344
1138,1,17.05630851,0.204023635,252.1574057,83.59966981
1138,2,19.74435449,0.23990268,252.2165216,82.30151684
1138,3,19.41862393,0.174325321,206.0117183,111.3930201
1139,1,10.70424357,0.092374979,202.1703857,115.8781705
1139,2,37.14550493,0.160525914,13.02377336,231.3988073
1139,3,20.57962481,0.166590815,188.6442936,123.5339703
1140,1,46.82507301,0.544377627,241.8618486,86.01579253
1140,2,6.668210964,0.043921988,144.0368848,151.8194252
1140,3,4.835578116,0.037817927,183.5032452,127.864707
1141,1,7.417153183,0.082079197,238.7432654,90.36581084
1141,2,20.55499751,0.312915194,274.6380045,65.6887167
1141,3,5.319789238,0.045144082,196.5139136,117.8402359
1142,1,15.87422162,0.152721126,213.7761425,103.942539
1142,2,14.60062857,0.152670769,228.3321175,95.63473519
1143,1,19.48357068,0.143006429,164.3231048,136.2426206
1143,2,27.6107788,0.247824421,202.3768783,111.4126635
1143,3,45.85876038,0.495855927,230.4613545,92.48404197
1144,1,18.70336462,0.227862682,253.3849593,82.08173653
1144,2,27.01955741,0.362888983,262.7530238,74.45681371
1144,3,26.21157167,0.253456125,221.039418,103.4166038
1145,1,16.76568522,0.209671511,256.7643089,79.96167491
1145,2,19.00690699,0.164112206,195.0454449,115.8165344
1145,3,22.42033746,0.307095746,268.6278448,73.00764576
1146,1,23.25123718,0.217643403,209.8067605,106.8318031
1146,2,14.26885424,0.116368368,187.7427666,122.6179803
1146,3,16.8252385,0.169454537,224.1530549,99.29057543
1147,1,17.50419396,0.122955876,154.3573067,142.3615901
1147,2,19.78617959,0.179199272,205.6931103,110.4143972
1147,3,13.35367247,0.095294493,158.9646813,140.1305793
1148,1,19.0488422,0.275017578,275.8079609,69.26408975
1148,2,6.631440647,0.057524738,202.505928,115.2798066
1149,1,19.65806254,0.160869827,186.9051327,122.1985684
1149,2,6.433691309,0.049473476,180.7093591,130.0432436
1149,3,22.36428735,0.326337164,275.3749456,68.53123032
1150,1,20.01321449,0.238481736,248.4369085,83.91927552
1150,3,31.77943538,0.351698312,233.256246,90.35993163
1151,1,15.96657777,0.156677936,220.6264981,101.9069958
1151,2,15.70558048,0.310892329,303.7064029,50.51774851
1151,3,17.82694532,0.194331589,236.3871871,91.73467578
1152,1,30.9957047,0.173647241,94.76489197,178.4981121
1152,2,27.03669669,0.25731112,211.1515826,105.0739536
1152,3,27.69883308,0.249354872,204.6959381,111.0819807
1153,1,3.831055501,0.02879465,171.4744032,133.047476
1153,3,3.228365262,0.023919073,169.743312,134.9703327
1154,1,17.52978685,0.270600538,282.0355566,64.78104946
1154,3,10.83197819,0.101695333,214.2974678,106.5140149
1155,1,11.91173277,0.095037767,183.7252771,125.336834
1155,2,23.01363156,0.187309275,182.4824013,122.8643461
1155,3,22.80381107,0.272068237,245.707929,83.81651339
1156,1,34.49961608,0.327812351,209.0023714,105.2419654
1156,2,32.95538132,0.580283839,286.9659016,56.79183029
1156,3,29.39477915,0.325609293,233.9621937,90.27622921
1157,3,13.98625494,0.099123885,161.757738,141.098736
1158,1,20.19785355,0.308984097,279.612397,65.36858621
1158,2,25.44681051,0.370637888,273.8433531,68.65679775
1158,3,16.99010432,0.162069278,218.0668319,104.8323565
1159,1,16.43129367,0.138111691,195.412157,118.9710556
1159,3,9.475708574,0.124447607,264.5398551,76.14215155
1160,1,21.74056929,0.180591648,190.3423143,120.3852421
1160,2,20.08830295,0.147617601,165.7792705,136.0833855
1160,3,13.93371863,0.105509275,172.7137581,132.0615519
1161,1,19.93254264,0.178719727,202.71207,111.5296164
1161,2,17.90156811,0.144144012,182.4135793,124.1922425
1161,3,15.86011019,0.109492376,149.3455228,144.8512748
1162,1,5.100135363,0.022553798,27.9411052,226.131996
1162,2,18.6161376,0.174066509,216.85023,106.9484168
1162,3,12.42054133,0.11768633,217.6519046,105.5393722
1163,1,8.914638373,0.062867515,154.0383651,141.8003939
1163,2,4.412863331,0.076844519,225.2372434,57.42586932
1163,3,10.24015857,0.059542844,108.7751943,171.9796695
1164,1,16.02273731,0.28206087,294.1430673,56.80595581
1164,2,26.44113062,0.238731216,203.7984961,110.756905
1164,3,25.5762255,0.331839809,259.8028174,77.07401226
1165,1,21.17170584,0.211246439,221.4854638,100.222782
1165,2,26.56851594,0.328668687,251.7221003,80.83677277
1165,3,21.68336633,0.307917264,267.6330977,70.41945631
1166,1,21.18898239,0.573298158,328.9881295,36.95979498
1166,2,18.54184711,0.195116217,231.8947618,95.02975937
1166,3,14.96514043,0.181771544,252.3818906,82.32939063
1167,1,27.86542585,0.272825641,217.4721241,102.1363892
1167,2,54.2514519,0.36711901,138.3920354,147.7761989
1167,3,26.68803944,0.254945246,211.2328686,104.6814556
1168,1,20.2548232,0.24383516,250.2839327,83.06768886
1168,2,24.61692554,0.235320455,215.9423557,104.6102242
1168,3,25.30319595,0.28762692,244.0595715,87.97228002
1169,1,18.74800044,0.171010697,206.8885209,109.6305715
1169,2,23.51658689,0.133926819,106.3297925,175.5928126
1169,3,19.00513498,0.146838292,177.0471693,129.4290114
1170,1,3.85802519,0.047560238,259.5792928,81.11871036
1170,2,5.439781098,0.15634822,268.8025476,34.79272806
1170,3,15.13415328,0.185979052,253.6069969,81.37558039
1171,2,21.12808994,0.158701605,170.3080916,133.1309156
1171,3,21.70125111,0.234236619,233.7081938,92.64670579
1172,3,14.95951757,0.115679581,177.0227379,129.318566
1173,1,27.93528662,0.1951784,152.832699,143.1269371
1173,2,11.78515865,0.078825866,143.5641016,149.5087757
1173,3,30.77797303,0.337624462,232.1378116,91.16037638
1174,2,21.72093781,0.180630974,190.539611,120.25035
1175,1,4.516590444,0.028797127,138.9381599,156.8417039
1175,3,9.566945509,0.059250384,126.5815653,161.4663894
1176,1,26.19678611,0.23981637,205.5258209,109.2368555
1176,2,19.35700485,0.176377242,204.8155843,109.7477466
1176,3,19.45443187,0.247714331,255.7531392,78.53575433
1177,1,30.73284894,0.365193024,244.8500578,84.15508218
1177,2,7.281003799,0.053033207,163.022298,137.2914103
1177,3,10.5899347,0.096324697,206.4199842,109.9399742
1178,1,0.820255857,0.021537833,325.797732,38.08441984
1178,2,36.68884002,0.457678883,252.9228671,80.16284202
1178,3,20.20459586,0.146871288,160.5929244,137.5666829
